id,price,property_type,subproperty_type,region,province,locality,zip_code,latitude,longitude,construction_year,total_area_sqm,surface_land_sqm,nbr_frontages,nbr_bedrooms,equipped_kitchen,fl_furnished,fl_open_fire,fl_terrace,terrace_sqm,fl_garden,garden_sqm,fl_swimming_pool,fl_floodzone,state_building,primary_energy_consumption_sqm,epc,heating_type,fl_double_glazing,cadastral_income
20215000,395000.0,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1080,50.8580126,4.3339752,2023.0,124.0,,2.0,4.0,NOT_INSTALLED,0,0,1,9.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
21771000,449000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Leuven,3050,50.8347943,4.6570147,1979.0,193.0,402.0,,5.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,MISSING,393.0,D,ELECTRIC,1,991.0
69944000,355000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Turnhout,2280,51.1726725,4.7431011,,106.0,,,3.0,MISSING,0,0,1,14.0,0,0.0,0,0,MISSING,,MISSING,MISSING,0,
62977000,285000.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,51.2098194,3.238765,,150.0,70.0,2.0,3.0,USA_INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,273.0,C,GAS,1,
46050000,223000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8400,51.226572,2.912128,,99.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,1,AS_NEW,126.0,B,MISSING,1,887.0
2649000,545000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2470,51.2895946,5.095582,1989.0,227.0,2321.0,4.0,4.0,INSTALLED,0,0,1,,1,1650.0,0,0,GOOD,269.0,C,FUELOIL,0,
31053000,149000.0,HOUSE,HOUSE,Wallonia,Liège,Huy,4550,50.5332085,5.4099158,1918.0,64.0,799.0,2.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,335.0,D,GAS,1,314.0
10602000,339000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3159736,3.1329764,,134.0,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
26876000,870000.0,HOUSE,APARTMENT_BLOCK,Flanders,Limburg,Tongeren,3798,50.7591199,5.7595568,,495.0,1009.0,4.0,13.0,INSTALLED,0,0,0,0.0,0,0.0,0,1,MISSING,278.0,C,FUELOIL,0,2367.0
24706000,1295000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8300,51.3387705,3.2837498,2023.0,113.0,,,2.0,USA_HYPER_EQUIPPED,0,0,1,28.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
24742000,93000.0,APARTMENT,FLAT_STUDIO,Brussels-Capital,Brussels,Brussels,1200,50.8507973,4.4507638,1990.0,20.0,,,1.0,MISSING,0,1,0,0.0,0,0.0,0,0,MISSING,317.0,F,MISSING,1,555.0
49348000,410000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4031,50.5955297,5.5699935,2024.0,109.0,,,2.0,MISSING,0,0,1,60.0,0,0.0,0,1,MISSING,45.0,A+,GAS,1,
45944000,315000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8370,51.3105598,3.1303312,,113.0,,,2.0,MISSING,0,0,0,0.0,1,48.0,0,0,GOOD,,MISSING,GAS,1,
11273000,360000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4122,,,,1156.0,0.0,4.0,3.0,MISSING,0,0,0,0.0,1,1.0,0,0,MISSING,,C,PELLET,1,780.0
40834000,210000.0,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7501,,,,202.0,325.0,,4.0,MISSING,0,1,0,0.0,0,0.0,0,1,MISSING,296.0,D,GAS,1,466.0
23993000,169000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,,,2008.0,60.0,,2.0,1.0,SEMI_EQUIPPED,0,1,1,80.0,0,0.0,0,1,GOOD,165.0,B,GAS,1,
21505000,229900.0,HOUSE,HOUSE,Flanders,East Flanders,Sint-Niklaas,9130,51.2905413,4.1684115,,,330.0,2.0,2.0,INSTALLED,0,0,1,46.0,1,220.0,0,0,GOOD,786.0,F,GAS,1,466.0
44916000,485000.0,HOUSE,VILLA,Wallonia,Hainaut,Mons,7050,50.5079946,3.9279925,1955.0,260.0,2614.0,4.0,4.0,INSTALLED,0,0,1,,1,,0,1,GOOD,336.0,D,FUELOIL,1,1365.0
30793000,342000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Aalst,9470,50.8866496,4.0781823,2024.0,109.0,,,2.0,HYPER_EQUIPPED,0,0,1,17.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
43181000,175000.0,HOUSE,HOUSE,Flanders,West Flanders,Veurne,8630,51.0107014,2.6080326,,129.0,228.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,0,TO_BE_DONE_UP,420.0,E,MISSING,0,185.0
42086000,795000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1831,50.8903744,4.4407085,2012.0,377.0,926.0,3.0,7.0,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,136.0,B,GAS,1,1727.0
14268000,264836.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5000,50.4663683,4.8714176,,66.0,,,1.0,MISSING,0,0,1,7.0,0,0.0,0,1,AS_NEW,64.0,A,MISSING,0,
1318000,115000.0,APARTMENT,GROUND_FLOOR,Brussels-Capital,Brussels,Brussels,1080,,,,50.0,,2.0,0.0,INSTALLED,0,0,1,12.0,0,0.0,0,1,MISSING,,MISSING,GAS,0,
67502000,260000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Diksmuide,8600,51.0329264,2.8722053,,,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
61218000,329042.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1060,50.8153223,4.3239204,2022.0,92.0,,2.0,2.0,USA_HYPER_EQUIPPED,0,0,1,13.0,0,0.0,0,0,AS_NEW,45.0,A,GAS,1,
23740000,489000.0,HOUSE,HOUSE,Wallonia,Walloon Brabant,Nivelles,1457,,,2021.0,200.0,582.0,2.0,4.0,MISSING,0,1,1,10.0,1,460.0,0,1,AS_NEW,61.0,A,MISSING,1,1817.0
2312000,239000.0,APARTMENT,GROUND_FLOOR,Flanders,Antwerp,Antwerp,2100,51.2187982,4.4807922,1991.0,92.0,,,2.0,USA_INSTALLED,0,0,1,,1,33.0,0,0,GOOD,489.0,E,ELECTRIC,1,1043.0
14394000,400000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Gent,9000,51.0274241,3.696983,,111.0,,4.0,3.0,USA_HYPER_EQUIPPED,0,0,1,27.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
7757000,295000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9000,51.0612096,3.7096557,1899.0,143.0,97.0,,4.0,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,787.0,F,MISSING,0,416.0
68993000,720000.0,HOUSE,APARTMENT_BLOCK,Wallonia,Liège,Liège,4000,50.6578147,5.5616084,,,0.0,2.0,11.0,MISSING,0,0,1,,0,0.0,0,1,GOOD,,C,MISSING,0,2380.0
20371000,255000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Mons,7000,,,,98.0,,4.0,2.0,INSTALLED,0,1,1,7.0,0,0.0,0,1,MISSING,90.0,B,MISSING,1,1.0
50146000,320000.0,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2590,51.0837982,4.6624112,,279.0,750.0,3.0,4.0,NOT_INSTALLED,0,1,1,,1,,0,0,TO_RENOVATE,796.0,F,GAS,1,
35140000,225000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9308,50.9560919,4.0325017,1935.0,206.0,270.0,2.0,3.0,INSTALLED,0,0,1,20.0,1,123.0,0,0,TO_RENOVATE,550.0,F,GAS,0,602.0
9516000,269000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Mechelen,2570,51.0954866,4.5095545,1976.0,80.0,,,2.0,MISSING,0,0,1,,0,0.0,0,1,MISSING,231.0,C,MISSING,1,
53886000,565000.0,HOUSE,MIXED_USE_BUILDING,Flanders,West Flanders,Oostend,8460,51.1812613,3.0039643,1966.0,254.0,1222.0,4.0,4.0,INSTALLED,0,1,0,0.0,0,0.0,0,0,GOOD,284.0,C,GAS,1,1259.0
50307000,289000.0,HOUSE,HOUSE,Flanders,Limburg,Tongeren,3830,50.8326279,5.3254166,1933.0,165.0,437.0,2.0,3.0,INSTALLED,0,1,0,0.0,0,0.0,0,1,GOOD,288.0,C,GAS,1,307.0
25548000,225000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2361044,4.4763886,1991.0,92.0,,3.0,2.0,INSTALLED,0,1,1,,1,5.0,0,0,GOOD,497.0,E,ELECTRIC,1,718.0
16954000,158529.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4100,50.6139601,5.511525,2023.0,55.0,,,1.0,NOT_INSTALLED,0,0,1,4.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
63942000,296440.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3271,51.0277114,4.9814318,,,,,2.0,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,,MISSING,MISSING,0,
50646000,430000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Veurne,8620,51.137728,2.7403396,,88.0,,,2.0,MISSING,0,0,1,21.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
28229000,290000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Kortrijk,8540,50.8191798,3.3803623,,74.0,,,1.0,MISSING,0,0,1,22.0,1,22.0,0,1,MISSING,,MISSING,MISSING,1,
33633000,365000.0,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2800,51.032598,4.4819253,,115.0,55.0,2.0,3.0,USA_INSTALLED,0,1,0,0.0,0,0.0,0,1,GOOD,246.0,C,GAS,1,537.0
56034000,267000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1500,,,,76.0,,2.0,1.0,MISSING,0,0,1,11.0,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
17474000,434500.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2110,51.2247546,4.5195243,,,315.0,2.0,4.0,MISSING,0,0,1,,0,0.0,0,1,AS_NEW,,MISSING,MISSING,1,
23429000,275000.0,HOUSE,HOUSE,Flanders,West Flanders,Brugge,8000,51.2251618,3.2318978,1933.0,178.0,0.0,4.0,2.0,MISSING,0,0,0,0.0,0,0.0,0,0,GOOD,480.0,E,MISSING,0,743.0
24147000,419000.0,APARTMENT,GROUND_FLOOR,Flanders,Flemish Brabant,Halle-Vilvoorde,1700,50.8704708,4.2574508,,99.0,,,2.0,MISSING,0,0,1,42.0,1,110.0,0,1,MISSING,,MISSING,MISSING,1,
2472000,245000.0,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7700,,,,222.0,488.0,2.0,5.0,NOT_INSTALLED,0,1,1,12.0,0,0.0,0,1,MISSING,191.0,C,MISSING,1,964.0
26811000,207000.0,APARTMENT,GROUND_FLOOR,Flanders,East Flanders,Aalst,9500,50.7712078,3.8693773,2005.0,122.0,,3.0,2.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,GOOD,47.0,A,GAS,1,1010.0
56772000,342000.0,HOUSE,HOUSE,Wallonia,Hainaut,Mouscron,7700,50.708418,3.2605857,1997.0,208.0,1132.0,3.0,2.0,SEMI_EQUIPPED,0,0,0,0.0,1,1002.0,0,1,GOOD,319.0,D,FUELOIL,1,743.0
5795000,692742.0,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9290,,,,213.0,1000.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,GAS,1,
74332000,319000.0,HOUSE,HOUSE,Flanders,East Flanders,Dendermonde,9220,51.0992437,4.1432068,,205.0,116.0,2.0,4.0,USA_HYPER_EQUIPPED,0,0,1,,0,0.0,0,0,JUST_RENOVATED,147.0,B,GAS,1,
61374000,255000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3270,50.9786519,4.9829495,,94.0,,,2.0,MISSING,0,0,1,12.0,0,0.0,0,0,GOOD,,MISSING,MISSING,0,
14061000,249000.0,HOUSE,HOUSE,Wallonia,Namur,Namur,5100,50.4615711,4.8798555,1933.0,150.0,237.0,2.0,4.0,NOT_INSTALLED,0,0,1,20.0,1,121.0,0,0,GOOD,494.0,F,GAS,1,743.0
42439000,288698.0,HOUSE,HOUSE,Wallonia,Namur,Namur,5350,,,,130.0,2304.0,4.0,3.0,MISSING,0,0,0,0.0,1,,0,1,MISSING,,MISSING,MISSING,0,
27759000,2950000.0,HOUSE,EXCEPTIONAL_PROPERTY,Flanders,West Flanders,Brugge,8300,51.3216834,3.3031758,2004.0,445.0,937.0,4.0,5.0,USA_HYPER_EQUIPPED,0,0,1,,1,937.0,1,0,JUST_RENOVATED,193.0,B,GAS,1,2228.0
17541000,195000.0,APARTMENT,APARTMENT,Flanders,Antwerp,Antwerp,2100,51.2218185,4.4786325,1957.0,75.0,,2.0,2.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,0,TO_BE_DONE_UP,329.0,D,GAS,1,669.0
50493000,259000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2660,51.1727082,4.3412408,1930.0,131.0,99.0,2.0,2.0,INSTALLED,0,1,0,0.0,0,0.0,0,0,GOOD,242.0,C,GAS,1,401.0
38838000,325000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1190,50.817499,4.3458466,1970.0,90.0,,2.0,2.0,HYPER_EQUIPPED,1,0,1,6.0,0,0.0,0,0,GOOD,122.0,C,GAS,1,1579.0
8418000,269000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1150,,,,76.0,,2.0,1.0,MISSING,0,1,0,0.0,0,0.0,0,1,TO_RENOVATE,379.0,G,GAS,1,
74685000,197356.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4020,50.6463685,5.6035381,,85.0,,,3.0,MISSING,0,0,1,4.0,0,0.0,0,1,GOOD,,MISSING,MISSING,0,
28046000,439000.0,APARTMENT,GROUND_FLOOR,Flanders,East Flanders,Gent,9000,51.0434819,3.7396558,2006.0,110.0,,3.0,1.0,INSTALLED,0,0,0,0.0,1,300.0,0,1,GOOD,187.0,B,GAS,1,1053.0
36363000,450000.0,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1040,50.8279122,4.3949824,,,105.0,,6.0,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,MISSING,0,1541.0
31768000,375000.0,HOUSE,BUNGALOW,Wallonia,Hainaut,Tournai,7743,,,1971.0,,762.0,4.0,3.0,MISSING,0,0,1,,0,0.0,0,1,GOOD,271.0,D,GAS,0,1147.0
7279000,275000.0,HOUSE,HOUSE,Brussels-Capital,Brussels,Brussels,1020,50.8774602,4.3430858,1920.0,205.0,110.0,2.0,3.0,INSTALLED,0,0,1,70.0,0,0.0,0,1,TO_RENOVATE,846.0,G,GAS,1,
43017000,543815.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1790,,,,207.0,355.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,GAS,1,
44624000,685000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1760,50.8225439,4.1128852,1875.0,285.0,1400.0,3.0,4.0,MISSING,0,1,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,850.0
54070000,749000.0,HOUSE,HOUSE,Flanders,Limburg,Maaseik,3920,51.2488069,5.3433379,1952.0,,810.0,6.0,4.0,MISSING,1,1,1,1.0,1,1.0,0,0,AS_NEW,,MISSING,GAS,1,
36383000,126900.0,APARTMENT,APARTMENT,Wallonia,Liège,Verviers,4800,50.587009,5.866607,,33.0,,,1.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,1,MISSING,,C,GAS,1,
78022000,572860.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8560,,,,162.0,652.0,,3.0,HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,GAS,1,
125000,375000.0,HOUSE,HOUSE,Wallonia,Hainaut,Tournai,7540,,,,144.0,648.0,4.0,3.0,MISSING,0,0,1,,0,0.0,0,1,MISSING,,MISSING,GAS,1,
54313000,330000.0,HOUSE,HOUSE,Wallonia,Hainaut,Soignies,7850,,,1978.0,240.0,280.0,2.0,4.0,INSTALLED,0,1,1,20.0,1,130.0,0,1,GOOD,350.0,E,ELECTRIC,1,1259.0
35646000,195000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4030,50.6228178,5.6083791,,144.0,206.0,3.0,2.0,USA_SEMI_EQUIPPED,0,0,1,40.0,0,0.0,0,0,GOOD,399.0,E,GAS,1,483.0
25231000,569000.0,HOUSE,HOUSE,Flanders,Antwerp,Antwerp,2630,51.1327842,4.3867269,1970.0,170.0,168.0,2.0,4.0,MISSING,0,0,0,0.0,1,53.0,0,1,JUST_RENOVATED,97.0,A,GAS,1,
43433000,135000.0,APARTMENT,APARTMENT,Wallonia,Hainaut,Charleroi,6060,,,,160.0,,,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,512.0,G,MISSING,1,
74721000,310000.0,APARTMENT,GROUND_FLOOR,Flanders,West Flanders,Oostend,8430,51.1838218,2.8127204,,83.0,,4.0,2.0,INSTALLED,0,1,1,20.0,0,0.0,0,1,MISSING,,MISSING,MISSING,1,
71259000,251000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3440,50.8335291,5.1026475,2022.0,81.0,,2.0,2.0,USA_HYPER_EQUIPPED,0,0,1,7.0,0,0.0,0,0,AS_NEW,,MISSING,MISSING,1,
56232000,315000.0,APARTMENT,GROUND_FLOOR,Flanders,Flemish Brabant,Leuven,3000,50.8828978,4.7109667,1983.0,83.0,,2.0,1.0,INSTALLED,0,0,1,,0,0.0,0,1,GOOD,507.0,F,ELECTRIC,1,
15945000,299000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9320,50.924241,4.0707992,,207.0,232.0,2.0,3.0,MISSING,0,0,1,,0,0.0,0,0,MISSING,183.0,B,GAS,1,565.0
79045000,240000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1020,,,,80.0,,,2.0,HYPER_EQUIPPED,0,0,1,3.0,0,0.0,0,1,AS_NEW,,MISSING,GAS,1,
1548000,425000.0,HOUSE,HOUSE,Flanders,East Flanders,Gent,9031,51.0504329,3.6166154,1977.0,117.0,779.0,4.0,3.0,MISSING,0,0,1,,0,0.0,0,0,TO_BE_DONE_UP,370.0,D,GAS,1,
17438000,381000.0,HOUSE,HOUSE,Flanders,East Flanders,Aalst,9620,50.8879728,3.8377681,,136.0,356.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,19.0,A,MISSING,0,
4265000,275000.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8501,50.8361119,3.2490599,2023.0,168.0,168.0,2.0,3.0,INSTALLED,0,0,1,40.0,1,100.0,0,0,JUST_RENOVATED,126.0,B,GAS,1,342.0
1851000,279000.0,HOUSE,HOUSE,Flanders,Antwerp,Mechelen,2500,51.1339111,4.5650061,1935.0,125.0,102.0,2.0,3.0,MISSING,0,0,0,0.0,1,25.0,0,0,GOOD,143.0,B,MISSING,0,
73796000,1290000.0,APARTMENT,PENTHOUSE,Brussels-Capital,Brussels,Brussels,1080,,,,280.0,,,2.0,HYPER_EQUIPPED,0,0,1,122.0,0,0.0,0,0,AS_NEW,158.0,D,GAS,0,
32567000,254000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4000,50.6764478,5.5453166,,86.0,,,2.0,INSTALLED,0,0,1,13.0,0,0.0,0,1,AS_NEW,,A,GAS,1,
70516000,225000.0,APARTMENT,APARTMENT,Wallonia,Liège,Liège,4100,50.5798326,5.5471062,,68.0,,,1.0,MISSING,0,0,1,6.0,0,0.0,0,1,MISSING,,B,MISSING,1,
30140000,385400.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2300,51.3393158,4.9230962,,155.0,155.0,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,MISSING,30.0,A,MISSING,1,
2950000,150000.0,HOUSE,HOUSE,Wallonia,Hainaut,Mons,7370,50.3965941,3.7821616,,,0.0,,2.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
65072000,237000.0,HOUSE,HOUSE,Flanders,Antwerp,Turnhout,2340,51.3310583,4.7998491,,,0.0,3.0,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,TO_RENOVATE,573.0,F,GAS,0,
34124000,289400.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4000,50.6618165,5.5766969,,125.0,148.0,3.0,3.0,MISSING,0,0,1,,0,0.0,0,1,AS_NEW,,MISSING,MISSING,0,
51463000,329000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1800,50.9247505,4.4531815,2017.0,95.0,,4.0,2.0,HYPER_EQUIPPED,0,0,1,9.0,1,32.0,0,0,AS_NEW,107.0,B,GAS,1,
65944000,249000.0,HOUSE,HOUSE,Wallonia,Hainaut,Charleroi,6220,50.4454354,4.5184175,,168.0,570.0,3.0,3.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,,D,FUELOIL,0,
62928000,347000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1140,50.8558693,4.4184622,2023.0,95.0,,2.0,2.0,USA_HYPER_EQUIPPED,0,0,1,11.0,0,0.0,0,1,AS_NEW,108.0,C,GAS,1,
50508000,585000.0,HOUSE,APARTMENT_BLOCK,Brussels-Capital,Brussels,Brussels,1180,,,1954.0,147.0,65.0,3.0,3.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,1,GOOD,279.0,F,GAS,1,1424.0
44197000,169000.0,APARTMENT,DUPLEX,Brussels-Capital,Brussels,Brussels,1070,,,,100.0,,,3.0,INSTALLED,0,0,0,0.0,0,0.0,0,1,GOOD,394.0,G,GAS,0,
70166000,278000.0,APARTMENT,APARTMENT,Flanders,East Flanders,Eeklo,9060,51.2040154,3.8086324,2024.0,104.0,,,2.0,MISSING,0,0,1,21.0,0,0.0,0,1,MISSING,,MISSING,MISSING,0,
30540000,535000.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Leuven,3080,50.8209244,4.5053855,2024.0,107.0,,4.0,2.0,INSTALLED,0,1,1,12.0,0,0.0,0,1,MISSING,9.0,A,MISSING,1,
56002000,349500.0,APARTMENT,APARTMENT,Flanders,Flemish Brabant,Halle-Vilvoorde,1745,,,2022.0,142.0,,2.0,2.0,INSTALLED,0,1,1,26.0,0,0.0,0,0,MISSING,,MISSING,GAS,1,1052.0
15237000,298000.0,APARTMENT,APARTMENT,Wallonia,Luxembourg,Marche-en-Famenne,6940,50.3648914,5.4654823,,237.0,,3.0,4.0,INSTALLED,0,0,1,,0,0.0,0,0,GOOD,303.0,D,FUELOIL,1,
73458000,759000.0,HOUSE,VILLA,Flanders,Flemish Brabant,Halle-Vilvoorde,1730,50.8854531,4.2374802,2000.0,315.0,818.0,4.0,5.0,HYPER_EQUIPPED,0,1,1,26.0,1,450.0,0,0,AS_NEW,186.0,B,FUELOIL,1,2538.0
64948000,230000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Oostend,8430,51.1890557,2.8174728,1993.0,77.0,,,2.0,NOT_INSTALLED,1,1,1,,0,0.0,0,1,MISSING,217.0,C,ELECTRIC,1,974.0
48916000,465000.0,HOUSE,HOUSE,Wallonia,Namur,Namur,5004,,,,165.0,810.0,4.0,4.0,MISSING,0,0,0,0.0,1,,0,1,MISSING,248.0,C,GAS,0,1127.0
62477000,329000.0,APARTMENT,APARTMENT,Wallonia,Namur,Namur,5060,50.4381351,4.6652386,,116.0,,,2.0,INSTALLED,0,1,1,19.0,0,0.0,0,1,MISSING,,MISSING,ELECTRIC,1,
65555000,369589.0,HOUSE,HOUSE,Flanders,Limburg,Hasselt,3560,50.9925056,5.1960992,,161.0,392.0,2.0,4.0,MISSING,0,0,0,0.0,0,0.0,0,1,GOOD,,MISSING,MISSING,1,
15555000,110000.0,HOUSE,HOUSE,Wallonia,Liège,Liège,4170,,,,277.0,541.0,2.0,5.0,SEMI_EQUIPPED,0,0,0,0.0,0,0.0,0,1,TO_RENOVATE,331.0,D,FUELOIL,1,679.0
47277000,159000.0,APARTMENT,DUPLEX,Wallonia,Liège,Verviers,4800,,,,128.0,,2.0,2.0,USA_HYPER_EQUIPPED,0,0,0,0.0,0,0.0,0,0,JUST_RENOVATED,76.0,A,GAS,0,934.0
20063000,324126.0,HOUSE,HOUSE,Flanders,West Flanders,Kortrijk,8540,50.8511312,3.3483954,2021.0,133.0,456.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,1,MISSING,29.0,A,MISSING,0,
14518000,1299000.0,APARTMENT,PENTHOUSE,Brussels-Capital,Brussels,Brussels,1050,,,2000.0,260.0,,3.0,4.0,HYPER_EQUIPPED,0,0,1,90.0,0,0.0,0,0,AS_NEW,225.0,E,GAS,1,5992.0
69574000,360000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1180,,,,105.0,,3.0,2.0,HYPER_EQUIPPED,0,0,1,12.0,0,0.0,0,1,GOOD,230.0,E,FUELOIL,1,
66882000,195000.0,HOUSE,HOUSE,Flanders,Flemish Brabant,Halle-Vilvoorde,1540,50.7238234,4.0148109,1901.0,145.0,175.0,2.0,3.0,SEMI_EQUIPPED,0,1,1,,1,,0,1,TO_RENOVATE,626.0,F,GAS,1,
39001000,405000.0,APARTMENT,APARTMENT,Flanders,West Flanders,Brugge,8000,51.2174463,3.2063297,2023.0,86.0,,,2.0,MISSING,0,0,1,22.0,0,0.0,0,0,GOOD,,MISSING,MISSING,1,
16017000,222000.0,HOUSE,HOUSE,Flanders,West Flanders,Ieper,8640,50.9287341,2.7420503,1970.0,152.0,3247.0,4.0,6.0,MISSING,0,0,0,0.0,1,2500.0,0,0,TO_RENOVATE,,F,FUELOIL,0,649.0
14135000,245000.0,HOUSE,HOUSE,Flanders,West Flanders,Oostend,8400,51.224935,2.9121733,1875.0,155.0,0.0,,3.0,MISSING,0,0,0,0.0,0,0.0,0,0,MISSING,199.0,B,GAS,1,
35686000,225000.0,HOUSE,MIXED_USE_BUILDING,Flanders,Antwerp,Mechelen,2560,51.1393975,4.630174,1995.0,,0.0,,1.0,INSTALLED,0,0,0,0.0,0,0.0,0,0,MISSING,350.0,D,MISSING,1,
29236000,450000.0,HOUSE,MIXED_USE_BUILDING,Brussels-Capital,Brussels,Brussels,1080,50.853273,4.3365874,,220.0,65.0,2.0,5.0,USA_HYPER_EQUIPPED,0,0,1,10.0,0,0.0,0,0,GOOD,378.0,G,MISSING,0,
9153000,329000.0,APARTMENT,APARTMENT,Flanders,Limburg,Hasselt,3500,50.9371591,5.3355347,,104.0,,,2.0,MISSING,0,0,1,13.0,0,0.0,0,1,MISSING,,A,MISSING,1,
33371000,298000.0,APARTMENT,APARTMENT,Brussels-Capital,Brussels,Brussels,1200,50.839723,4.4089116,1961.0,72.0,,2.0,2.0,INSTALLED,0,0,1,2.0,0,0.0,0,1,GOOD,245.0,E,FUELOIL,0,1031.0
